Time,Q1,Q2,T1,T2
11131.82836,55,0,61.34,0
11132.8284,55,0,61.31,0
11133.82887,55,0,61.31,0
11134.82952,55,0,61.41,0
11135.83071,55,0,61.41,0
11136.83128,55,0,61.44,0
11137.83206,55,0,61.47,0
11138.8323,55,0,61.41,0
11139.83362,55,0,61.47,0
11140.83494,55,0,61.5,0
11141.83644,55,0,61.5,0
11142.83674,55,0,61.5,0
11143.83696,55,0,61.5,0
11144.83751,55,0,61.5,0
11145.83839,55,0,61.5,0
11146.83881,55,0,61.5,0
11147.83973,55,0,61.5,0
11148.83994,55,0,61.5,0
11149.8405,55,0,61.5,0
11150.84138,55,0,61.5,0
11151.84197,55,0,61.5,0
11152.8429,55,0,61.54,0
11153.84359,55,0,61.67,0
11154.844,55,0,61.76,0
11155.84534,55,0,61.79,0
11156.84559,55,0,61.83,0
11157.84716,55,0,61.76,0
11158.84801,55,0,61.83,0
11159.84945,55,0,61.83,0
11160.85008,55,0,61.83,0
11161.85065,55,0,61.86,0
11162.85195,55,0,61.83,0
11163.85263,55,0,61.83,0
11164.85341,55,0,61.83,0
11165.85438,55,0,61.83,0
11166.85532,55,0,61.83,0
11167.85636,55,0,61.86,0
11168.85649,55,0,61.86,0
11169.85648,55,0,61.92,0
11170.85677,55,0,61.92,0
11171.85748,55,0,61.99,0
11172.85758,55,0,62.02,0
11173.85852,55,0,62.12,0
11174.85895,55,0,62.05,0
11175.85962,55,0,62.15,0
11176.86012,55,0,62.15,0
11177.86188,55,0,62.15,0
11178.86263,55,0,62.12,0
11179.86314,55,0,62.15,0
11180.86472,55,0,62.15,0
11181.86487,55,0,62.15,0
11182.86595,55,0,62.18,0
11183.8668,55,0,62.15,0
11184.86759,55,0,62.15,0
11185.86759,55,0,62.15,0
11186.86803,55,0,62.21,0
11187.86956,55,0,62.15,0
11188.87043,55,0,62.15,0
11189.87178,55,0,62.15,0
11190.87235,55,0,62.21,0
11191.87409,55,0,62.21,0
11192.87522,55,0,62.34,0
11193.87702,55,0,62.28,0
11194.87798,55,0,62.31,0
11195.87893,55,0,62.21,0
11196.87941,55,0,62.31,0
11197.87955,55,0,62.31,0
11198.88053,55,0,62.37,0
11199.88104,55,0,62.31,0
11200.88148,55,0,62.25,0
11201.88308,55,0,62.25,0
11202.88343,55,0,62.28,0
11203.88359,55,0,62.28,0
11204.88397,55,0,62.28,0
11205.88512,55,0,62.28,0
11206.88537,55,0,62.25,0
11207.88583,55,0,62.34,0
11208.88732,55,0,62.37,0
11209.88837,55,0,62.47,0
11210.89037,55,0,62.47,0
11211.89122,55,0,62.47,0
11212.8922,55,0,62.47,0
11213.89319,55,0,62.44,0
11214.89437,55,0,62.54,0
11215.89493,55,0,62.5,0
11216.89592,55,0,62.54,0
11217.89743,55,0,62.57,0
11218.89818,55,0,62.5,0
11219.89874,55,0,62.54,0
11220.90001,55,0,62.6,0
11221.90099,55,0,62.54,0
11222.90164,55,0,62.47,0
11223.90258,55,0,62.57,0
11224.90363,55,0,62.57,0
11225.90503,55,0,62.47,0
11226.9056,55,0,62.57,0
11227.90627,55,0,62.47,0
11228.90806,55,0,62.5,0
11229.9087,55,0,62.5,0
11230.90936,55,0,62.57,0
11231.91031,55,0,62.6,0
11232.9114,55,0,62.63,0
11233.9129,55,0,62.73,0
11234.91365,55,0,62.73,0
11235.91503,55,0,62.73,0
11236.91554,55,0,62.79,0
11237.91565,55,0,62.79,0
11238.91722,55,0,62.83,0
11239.91812,55,0,62.76,0
11240.91844,55,0,62.76,0
11241.91971,55,0,62.79,0
11242.92028,55,0,62.79,0
11243.9213,55,0,62.76,0
11244.92212,55,0,62.79,0
11245.92267,55,0,62.83,0
11246.92309,55,0,62.86,0
11247.92349,55,0,62.79,0
11248.92536,55,0,62.79,0
11249.92629,55,0,62.83,0
11250.9272,55,0,62.99,0
11251.92852,55,0,62.92,0
11252.92928,55,0,62.89,0
11253.93048,55,0,62.95,0
11254.93151,55,0,63.05,0
11255.93204,55,0,62.95,0
11256.93238,55,0,62.89,0
11257.93331,55,0,62.86,0
11258.93394,55,0,62.89,0
11259.93433,55,0,62.89,0
11260.93549,55,0,62.89,0
11261.93624,55,0,62.99,0
11262.93714,55,0,63.05,0
11263.93804,55,0,63.08,0
11264.93866,55,0,63.05,0
11265.93919,55,0,63.02,0
11266.94033,55,0,63.08,0
11267.94045,55,0,62.95,0
11268.94193,55,0,62.92,0
11269.94229,55,0,62.89,0
11270.94403,55,0,62.99,0
11271.94477,55,0,63.08,0
11272.94503,55,0,63.12,0
11273.94574,55,0,63.12,0
11274.94603,55,0,63.12,0
11275.94658,55,0,63.08,0
11276.94728,55,0,63.12,0
11277.94815,55,0,63.12,0
11278.94859,55,0,63.12,0
11279.94948,55,0,63.12,0
11280.95108,55,0,63.12,0
11281.95313,55,0,63.12,0
11282.95393,55,0,63.15,0
11283.95459,55,0,63.12,0
11284.95542,55,0,63.15,0
11285.95683,55,0,63.12,0
11286.95804,55,0,63.15,0
11287.9584,55,0,63.18,0
11288.95916,55,0,63.21,0
11289.95953,55,0,63.15,0
11290.96053,55,0,63.15,0
11291.9608,55,0,63.15,0
11292.96172,55,0,63.18,0
11293.96358,55,0,63.37,0
11294.9651,55,0,63.41,0
11295.96521,55,0,63.41,0
11296.96615,55,0,63.34,0
11297.96732,55,0,63.41,0
11298.96896,55,0,63.31,0
11299.96951,55,0,63.34,0
11300.96979,55,0,63.28,0
11301.97028,55,0,63.28,0
11302.97024,55,0,63.28,0
11303.97069,55,0,63.24,0
11304.97183,55,0,63.31,0
11305.9727,55,0,63.44,0
11306.97358,55,0,63.41,0
11307.97437,55,0,63.44,0
11308.97537,55,0,63.44,0
11309.97657,55,0,63.44,0
11310.97726,55,0,63.41,0
11311.97777,55,0,63.44,0
11312.9789,55,0,63.44,0
11313.98002,55,0,63.44,0
11314.98102,55,0,63.41,0
11315.98196,55,0,63.44,0
11316.98264,55,0,63.44,0
11317.98285,55,0,63.44,0
11318.98334,55,0,63.44,0
11319.98484,55,0,63.44,0
11320.98527,55,0,63.44,0
11321.98596,55,0,63.44,0
11322.98631,55,0,63.44,0
11323.98732,55,0,63.44,0
11324.98787,55,0,63.44,0
11325.98831,55,0,63.44,0
11326.98983,55,0,63.44,0
11327.99042,55,0,63.44,0
11328.99223,55,0,63.44,0
11329.99319,55,0,63.44,0
11330.99354,55,0,63.44,0
11331.99474,55,0,63.44,0
11332.99497,55,0,63.44,0
11333.99595,55,0,63.41,0
11334.99627,55,0,63.41,0
11335.9971,55,0,63.44,0
11336.99837,55,0,63.44,0
11337.99907,55,0,63.44,0
11339.00032,55,0,63.44,0
11340.00096,55,0,63.41,0
11341.00136,55,0,63.44,0
11342.00223,55,0,63.44,0
11343.00266,55,0,63.44,0
11344.00448,55,0,63.44,0
11345.0061,55,0,63.44,0
11346.00677,55,0,63.44,0
11347.00761,55,0,63.44,0
11348.00842,55,0,63.44,0
11349.01002,55,0,63.44,0
11350.01007,55,0,63.37,0
11351.01087,55,0,63.41,0
11352.01221,55,0,63.44,0
11353.01309,55,0,63.44,0
11354.01299,55,0,63.34,0
11355.01329,55,0,63.44,0
11356.01419,55,0,63.44,0
11357.01508,55,0,63.44,0
11358.01513,55,0,63.44,0
11359.01575,55,0,63.41,0
11360.01614,55,0,63.44,0
11361.01763,55,0,63.44,0
11362.01823,55,0,63.44,0
11363.01952,55,0,63.44,0
11364.02034,55,0,63.44,0
11365.02095,55,0,63.44,0
11366.02228,55,0,63.44,0
11367.02311,55,0,63.44,0
11368.02341,55,0,63.44,0
11369.0236,55,0,63.41,0
11370.02476,55,0,63.44,0
11371.02512,55,0,63.44,0
11372.02543,55,0,63.5,0
11373.02621,55,0,63.47,0
11374.02787,55,0,63.44,0
11375.02841,55,0,63.44,0
11376.02928,55,0,63.47,0
11377.03037,55,0,63.53,0
11378.0312,55,0,63.47,0
11379.03246,55,0,63.5,0
11380.03329,55,0,63.6,0
11381.03479,55,0,63.63,0
11382.03477,55,0,63.57,0
11383.03495,55,0,63.53,0
11384.03589,55,0,63.57,0
11385.03636,55,0,63.57,0
11386.03663,55,0,63.57,0
11387.03744,55,0,63.53,0
11388.03782,55,0,63.53,0
11389.03826,55,0,63.57,0
11390.03913,55,0,63.7,0
11391.0394,55,0,63.6,0
11392.03971,55,0,63.63,0
11393.04065,55,0,63.57,0
11394.04093,55,0,63.5,0
11395.04153,55,0,63.53,0
11396.0418,55,0,63.5,0
11397.04268,55,0,63.5,0
11398.04321,55,0,63.57,0
11399.04403,55,0,63.57,0
11400.04396,55,0,63.57,0
11401.04426,55,0,63.44,0
11402.04551,55,0,63.44,0
11403.04586,55,0,63.5,0
11404.04637,55,0,63.44,0
11405.04705,55,0,63.44,0
11406.04786,55,0,63.47,0
11407.04859,55,0,63.5,0
11408.04983,55,0,63.53,0
11409.05084,9,0,63.44,0
11410.05308,9,0,63.5,0
11411.05336,9,0,63.44,0
11412.05523,9,0,63.6,0
11413.05579,9,0,63.63,0
11414.05658,9,0,63.73,0
11415.05764,9,0,63.76,0
11416.05821,9,0,63.63,0
11417.05951,9,0,63.47,0
11418.05976,9,0,63.44,0
11419.05985,9,0,63.44,0
11420.06008,9,0,63.44,0
11421.0611,9,0,63.44,0
11422.06177,9,0,63.15,0
11423.06246,9,0,63.12,0
11424.06328,9,0,63.12,0
11425.06358,9,0,63.12,0
11426.06528,9,0,62.86,0
11427.06626,9,0,62.79,0
11428.0665,9,0,62.79,0
11429.06743,9,0,62.79,0
11430.06752,9,0,62.5,0
11431.06782,9,0,62.47,0
11432.06815,9,0,62.47,0
11433.06946,9,0,62.15,0
11434.06987,9,0,62.15,0
11435.06997,9,0,62.15,0
11436.07045,9,0,62.15,0
11437.07105,9,0,61.89,0
11438.07184,9,0,61.83,0
11439.07213,9,0,61.83,0
11440.07241,9,0,61.5,0
11441.07243,9,0,61.5,0
11442.07322,9,0,61.25,0
11443.07355,9,0,61.18,0
11444.07393,9,0,61.02,0
11445.07483,9,0,60.86,0
11446.07491,9,0,60.83,0
11447.07559,9,0,60.54,0
11448.07593,9,0,60.54,0
11449.07685,9,0,60.25,0
11450.07733,9,0,60.21,0
11451.07822,9,0,59.96,0
11452.0784,9,0,59.89,0
11453.0801,9,0,59.86,0
11454.08045,9,0,59.57,0
11455.0813,9,0,59.57,0
11456.08233,9,0,59.25,0
11457.08373,9,0,59.25,0
11458.08468,9,0,59.05,0
11459.08503,9,0,58.93,0
11460.08594,9,0,58.89,0
11461.08661,9,0,58.6,0
11462.08696,9,0,58.6,0
11463.08834,9,0,58.28,0
11464.08905,9,0,58.28,0
11465.08986,9,0,58.22,0
11466.09069,9,0,57.96,0
11467.09126,9,0,57.93,0
11468.09184,9,0,57.64,0
11469.09327,9,0,57.6,0
11470.09482,9,0,57.44,0
11471.0949,9,0,57.31,0
11472.09507,9,0,57.31,0
11473.09588,9,0,56.99,0
11474.09633,9,0,56.99,0
11475.09772,9,0,56.67,0
11476.099,9,0,56.67,0
11477.10053,9,0,56.35,0
11478.10091,9,0,56.35,0
11479.10238,9,0,56.15,0
11480.10328,9,0,56.03,0
11481.10411,9,0,56.03,0
11482.10497,9,0,55.74,0
11483.10607,9,0,55.7,0
11484.10675,9,0,55.38,0
11485.10714,9,0,55.38,0
11486.10799,9,0,55.25,0
11487.10898,9,0,55.06,0
11488.11007,9,0,55.06,0
11489.11044,9,0,54.74,0
11490.11045,9,0,54.74,0
11491.1108,9,0,54.54,0
11492.11186,9,0,54.41,0
11493.11369,9,0,54.41,0
11494.114,9,0,54.09,0
11495.1157,9,0,54.09,0
11496.11716,9,0,53.87,0
11497.11804,9,0,53.77,0
11498.11985,9,0,53.74,0
11499.12023,9,0,53.45,0
11500.12115,9,0,53.45,0
11501.12263,9,0,53.16,0
11502.12299,9,0,53.13,0
11503.12387,9,0,53.13,0
11504.12508,9,0,52.87,0
11505.12584,9,0,52.8,0
11506.12765,9,0,52.67,0
11507.12886,9,0,52.48,0
11508.13002,9,0,52.48,0
11509.13085,9,0,52.19,0
11510.13157,9,0,52.16,0
11511.13226,9,0,52.13,0
11512.1333,9,0,51.84,0
11513.13414,9,0,51.84,0
11514.13424,9,0,51.64,0
11515.13448,9,0,51.51,0
11516.13548,9,0,51.48,0
11517.13598,9,0,51.29,0
11518.13697,9,0,51.19,0
11519.13776,9,0,51.19,0
11520.13914,9,0,50.87,0
11521.13949,9,0,50.87,0
11522.1399,9,0,50.84,0
11523.14022,9,0,50.55,0
11524.14075,9,0,50.55,0
11525.14274,9,0,50.48,0
11526.1434,9,0,50.22,0
11527.14456,9,0,50.22,0
11528.14537,9,0,50.1,0
11529.1465,9,0,49.9,0
11530.14708,9,0,49.9,0
11531.14875,9,0,49.64,0
11532.1497,9,0,49.61,0
11533.14985,9,0,49.58,0
11534.1506,9,0,49.29,0
11535.15166,9,0,49.26,0
11536.15335,9,0,49.26,0
11537.15439,9,0,48.97,0
11538.15492,9,0,48.94,0
11539.1565,9,0,48.94,0
11540.15704,9,0,48.94,0
11541.15793,9,0,48.61,0
11542.15828,9,0,48.58,0
11543.15895,9,0,48.61,0
11544.16003,9,0,48.32,0
11545.15997,9,0,48.29,0
11546.16086,9,0,48.29,0
11547.16187,9,0,48.13,0
11548.16269,9,0,47.97,0
11549.16356,9,0,47.97,0
11550.16373,9,0,47.97,0
11551.16502,9,0,47.68,0
11552.16589,9,0,47.65,0
11553.16707,9,0,47.65,0
11554.16819,9,0,47.42,0
11555.16958,9,0,47.32,0
11556.16991,9,0,47.32,0
11557.17036,9,0,47.32,0
11558.17062,9,0,47.07,0
11559.17152,9,0,47,0
11560.17222,9,0,47,0
11561.17315,9,0,46.91,0
11562.17389,9,0,46.68,0
11563.17411,9,0,46.68,0
11564.17507,9,0,46.65,0
11565.17585,9,0,46.49,0
11566.17757,9,0,46.36,0
11567.17856,9,0,46.36,0
11568.17953,9,0,46.36,0
11569.18044,9,0,46.07,0
11570.18146,9,0,46.04,0
11571.18281,9,0,46.04,0
11572.18351,9,0,45.84,0
11573.18378,9,0,45.71,0
11574.1852,9,0,45.71,0
11575.18614,9,0,45.68,0
11576.18718,9,0,45.46,0
11577.18896,9,0,45.39,0
11578.19063,9,0,45.39,0
11579.19128,9,0,45.29,0
11580.19192,9,0,45.07,0
11581.19242,9,0,45.07,0
11582.19285,9,0,45.07,0
11583.19385,9,0,45.07,0
11584.19413,9,0,44.88,0
11585.19472,9,0,44.75,0
11586.19506,9,0,44.75,0
11587.19609,9,0,44.75,0
11588.1975,9,0,44.68,0
11589.19916,9,0,44.49,0
11590.20058,9,0,44.42,0
11591.20132,9,0,44.42,0
11592.20222,9,0,44.42,0
11593.20298,9,0,44.26,0
11594.20421,9,0,44.13,0
11595.20461,9,0,44.07,0
11596.20497,9,0,44.1,0
11597.20604,9,0,44.1,0
11598.20696,9,0,43.94,0
11599.20854,9,0,43.78,0
11600.20928,9,0,43.78,0
11601.20997,9,0,43.78,0
11602.21116,9,0,43.78,0
11603.21205,9,0,43.75,0
11604.21258,9,0,43.68,0
11605.21299,9,0,43.46,0
11606.21393,9,0,43.46,0
11607.21494,9,0,43.46,0
11608.21551,9,0,43.46,0
11609.21645,9,0,43.3,0
11610.21689,9,0,43.2,0
11611.21753,9,0,43.13,0
11612.21791,9,0,43.13,0
11613.21862,9,0,43.13,0
11614.21969,9,0,43.01,0
11615.2212,9,0,42.88,0
11616.22186,9,0,42.81,0
11617.22273,9,0,42.81,0
11618.22304,9,0,42.81,0
11619.22441,9,0,42.81,0
11620.22539,9,0,42.59,0
11621.22682,9,0,42.52,0
11622.2279,9,0,42.49,0
11623.22879,9,0,42.49,0
11624.22968,9,0,42.49,0
11625.23066,9,0,42.26,0
11626.2314,9,0,42.17,0
11627.23184,9,0,42.17,0
11628.23229,9,0,42.17,0
11629.23305,9,0,42.17,0
11630.23371,9,0,42.14,0
11631.2346,9,0,41.88,0
11632.23469,9,0,41.85,0
11633.23568,9,0,41.85,0
11634.23681,9,0,41.85,0
11635.23769,9,0,41.85,0
11636.23842,9,0,41.68,0
11637.23838,9,0,41.52,0
11638.23884,9,0,41.52,0
11639.23937,9,0,41.52,0
11640.24062,9,0,41.52,0
11641.24186,9,0,41.52,0
11642.24274,9,0,41.36,0
11643.24281,9,0,41.2,0
11644.24348,9,0,41.2,0
11645.24402,9,0,41.2,0
11646.24469,9,0,41.2,0
11647.24508,9,0,41.2,0
11648.24604,9,0,41.2,0
11649.24688,9,0,41.07,0
11650.2479,9,0,40.88,0
11651.24867,9,0,40.88,0
11652.24973,9,0,40.88,0
11653.25064,9,0,40.88,0
11654.25125,9,0,40.85,0
11655.25186,9,0,40.62,0
11656.25257,9,0,40.56,0
11657.25341,9,0,40.56,0
11658.2547,9,0,40.56,0
11659.25528,9,0,40.56,0
11660.25683,9,0,40.56,0
11661.25799,9,0,40.56,0
11662.25867,9,0,40.56,0
11663.25924,9,0,40.56,0
11664.26035,9,0,40.46,0
11665.26118,9,0,40.33,0
11666.2625,9,0,40.27,0
11667.26326,9,0,40.27,0
11668.26398,9,0,40.23,0
11669.26534,9,0,40.23,0
11670.26553,9,0,40.23,0
11671.26706,9,0,40.23,0
11672.2681,9,0,40.23,0
11673.26885,9,0,40.17,0
11674.26916,9,0,40.07,0
11675.26986,9,0,39.98,0
11676.27134,9,0,39.94,0
11677.27232,9,0,39.91,0
11678.2724,9,0,39.91,0
11679.27328,9,0,39.91,0
11680.27416,9,0,39.91,0
11681.27434,9,0,39.91,0
11682.27469,9,0,39.91,0
11683.27509,9,0,39.82,0
11684.27576,9,0,39.62,0
11685.27659,9,0,39.62,0
11686.27762,9,0,39.59,0
11687.27846,9,0,39.59,0
11688.28006,9,0,39.59,0
11689.28127,9,0,39.59,0
11690.2823,9,0,39.59,0
11691.28296,9,0,39.46,0
11692.28352,9,0,39.33,0
11693.28386,9,0,39.27,0
11694.28569,9,0,39.27,0
11695.28698,9,0,39.27,0
11696.28828,9,0,39.27,0
11697.2887,9,0,39.27,0
11698.28953,9,0,39.2,0
11699.28989,9,0,39.01,0
11700.29101,9,0,38.95,0
11701.29132,9,0,38.95,0
11702.29174,9,0,38.95,0
11703.29276,9,0,38.95,0
11704.2936,9,0,38.95,0
11705.29383,9,0,38.95,0
11706.29423,9,0,38.95,0
11707.29553,9,0,38.88,0
11708.29707,9,0,38.78,0
11709.2979,9,0,38.62,0
11710.29904,9,0,38.66,0
11711.29984,9,0,38.66,0
11712.301,9,0,38.62,0
11713.30155,9,0,38.62,0
11714.30261,9,0,38.62,0
11715.30373,9,0,38.62,0
11716.30458,9,0,38.62,0
11717.30573,9,0,38.53,0
11718.3067,9,0,38.33,0
11719.3069,9,0,38.3,0
11720.30758,9,0,38.33,0
11721.30846,9,0,38.33,0
11722.31006,9,0,38.3,0
11723.31129,9,0,38.3,0
11724.31157,9,0,38.3,0
11725.31324,9,0,38.3,0
11726.31377,9,0,38.3,0
11727.31431,9,0,38.27,0
11728.31548,9,0,38.08,0
11729.31684,9,0,38.01,0
11730.31755,9,0,37.98,0
11731.31838,9,0,37.98,0
11732.31862,9,0,37.98,0
11733.31947,9,0,37.98,0
11734.32012,9,0,37.95,0
11735.32134,9,0,37.98,0
11736.32213,9,0,37.98,0
11737.32316,9,0,37.88,0
11738.32363,9,0,37.69,0
11739.32444,9,0,37.69,0
11740.32511,9,0,37.69,0
11741.32582,9,0,37.66,0
11742.32732,9,0,37.66,0
11743.32764,9,0,37.66,0
11744.32861,9,0,37.66,0
11745.32953,9,0,37.66,0
11746.33139,9,0,37.66,0
11747.33336,9,0,37.66,0
11748.33429,9,0,37.62,0
11749.33557,9,0,37.46,0
11750.33691,9,0,37.37,0
11751.33828,9,0,37.33,0
11752.3386,9,0,37.33,0
11753.33971,9,0,37.33,0
11754.34039,9,0,37.33,0
11755.3412,9,0,37.33,0
11756.34195,9,0,37.33,0
11757.343,9,0,37.33,0
11758.34324,9,0,37.33,0
11759.34353,9,0,37.33,0
11760.34406,9,0,37.33,0
11761.34453,9,0,37.33,0
11762.34544,9,0,37.24,0
11763.34642,9,0,37.11,0
11764.34719,9,0,37.08,0
11765.34907,9,0,37.01,0
11766.34977,9,0,37.01,0
11767.3501,9,0,37.01,0
11768.35113,9,0,37.01,0
11769.35144,9,0,37.01,0
11770.35229,9,0,37.01,0
11771.35249,9,0,37.01,0
11772.35361,9,0,37.01,0
11773.35473,9,0,37.01,0
11774.35557,9,0,37.01,0
11775.35649,9,0,36.98,0
11776.35698,9,0,36.92,0
11777.35739,9,0,36.85,0
11778.35813,9,0,36.69,0
11779.35915,9,0,36.75,0
11780.35931,9,0,36.69,0
11781.36009,9,0,36.69,0
11782.36114,9,0,36.69,0
11783.36193,9,0,36.69,0
11784.3627,9,0,36.69,0
11785.36376,9,0,36.69,0
11786.36422,9,0,36.69,0
11787.36567,9,0,36.69,0
11788.36696,9,0,36.69,0
11789.36779,9,0,36.69,0
11790.36812,9,0,36.69,0
11791.36852,9,0,36.69,0
11792.36892,9,0,36.69,0
11793.36941,9,0,36.66,0
11794.36952,9,0,36.56,0
11795.37101,9,0,36.4,0
11796.37128,9,0,36.4,0
11797.37148,9,0,36.37,0
11798.37197,9,0,36.37,0
11799.37246,9,0,36.37,0
11800.37292,9,0,36.37,0
11801.37353,9,0,36.37,0
11802.37382,9,0,36.37,0
11803.37407,9,0,36.37,0
11804.37489,9,0,36.37,0
11805.376,9,0,36.37,0
11806.37689,9,0,36.37,0
11807.37762,9,0,36.33,0
11808.37905,9,0,36.33,0
11809.37962,9,0,36.37,0
11810.37977,9,0,36.27,0
11811.38066,9,0,36.11,0
11812.38067,9,0,36.08,0
11813.382,9,0,36.04,0
11814.38264,9,0,36.04,0
11815.38315,9,0,36.08,0
11816.38389,9,0,36.04,0
11817.38433,9,0,36.04,0
11818.38573,9,0,36.04,0
11819.38631,9,0,36.04,0
11820.38633,9,0,36.04,0
11821.38781,9,0,36.04,0
11822.38918,9,0,36.04,0
11823.39029,9,0,36.04,0
11824.39186,9,0,36.04,0
11825.39254,9,0,36.04,0
11826.39363,9,0,35.98,0
11827.39427,9,0,35.79,0
11828.39546,9,0,35.79,0
11829.39661,9,0,35.75,0
11830.3976,9,0,35.79,0
11831.39851,9,0,35.72,0
11832.39885,9,0,35.72,0
11833.39991,9,0,35.72,0
11834.40107,9,0,35.72,0
11835.40215,9,0,35.72,0
11836.4031,9,0,35.72,0
11837.4048,9,0,35.72,0
11838.40595,9,0,35.69,0
11839.40671,9,0,35.72,0
11840.40767,9,0,35.72,0
11841.4089,9,0,35.66,0
11842.40908,9,0,35.4,0
11843.41002,9,0,35.43,0
11844.41111,9,0,35.43,0
11845.4128,9,0,35.46,0
11846.41307,9,0,35.4,0
11847.41474,9,0,35.4,0
11848.4157,9,0,35.4,0
11849.41638,9,0,35.4,0
11850.41776,9,0,35.43,0
11851.41889,9,0,35.4,0
11852.41984,9,0,35.43,0
11853.42009,9,0,35.4,0
11854.42084,9,0,35.4,0
11855.42105,9,0,35.4,0
11856.4212,9,0,35.4,0
11857.4218,9,0,35.4,0
11858.42234,9,0,35.4,0
11859.42343,9,0,35.4,0
11860.42458,9,0,35.4,0
11861.4248,9,0,35.4,0
11862.42509,9,0,35.4,0
11863.42609,9,0,35.4,0
11864.42708,9,0,35.4,0
11865.42874,9,0,35.4,0
11866.42934,9,0,35.4,0
11867.43023,9,0,35.37,0
11868.43036,9,0,35.3,0
11869.43176,9,0,35.17,0
11870.43303,9,0,35.11,0
11871.43413,9,0,35.11,0
11872.43411,9,0,35.11,0
11873.43448,9,0,35.11,0
11874.4352,9,0,35.08,0
11875.43605,9,0,35.08,0
11876.43715,9,0,35.08,0
11877.43841,9,0,35.08,0
11878.43961,9,0,35.08,0
11879.44022,9,0,35.08,0
11880.44093,9,0,35.08,0
11881.44209,9,0,35.08,0
11882.44318,9,0,35.08,0
11883.44406,9,0,35.08,0
11884.44463,9,0,35.08,0
11885.44525,9,0,35.08,0
11886.44572,9,0,35.08,0
11887.44594,9,0,35.08,0
11888.44622,9,0,35.08,0
11889.44694,9,0,35.08,0
11890.44789,9,0,35.08,0
11891.44872,9,0,35.05,0
11892.44925,9,0,35.08,0
11893.45039,9,0,35.01,0
11894.45189,9,0,34.88,0
11895.45291,9,0,34.76,0
11896.45297,9,0,34.88,0
11897.45322,9,0,34.76,0
11898.45438,9,0,34.79,0
11899.45517,9,0,34.82,0
11900.45548,9,0,34.79,0
11901.45607,9,0,34.76,0
11902.4573,9,0,34.76,0
11903.45821,9,0,34.76,0
11904.45818,9,0,34.76,0
11905.45899,9,0,34.76,0
11906.46024,9,0,34.76,0
11907.46125,9,0,34.76,0
11908.46182,9,0,34.76,0
11909.46205,9,0,34.76,0
11910.46301,9,0,34.76,0
11911.46406,9,0,34.76,0
11912.46551,9,0,34.76,0
11913.46612,9,0,34.76,0
11914.4672,9,0,34.76,0
11915.4681,9,0,34.76,0
11916.46807,9,0,34.76,0
11917.46883,9,0,34.76,0
11918.46984,9,0,34.76,0
11919.47075,9,0,34.76,0
11920.47135,9,0,34.76,0
11921.47258,9,0,34.76,0
11922.47338,9,0,34.76,0
11923.47432,9,0,34.76,0
11924.47459,9,0,34.76,0
11925.47511,9,0,34.76,0
11926.47651,9,0,34.76,0
11927.47809,9,0,34.72,0
11928.47892,9,0,34.72,0
11929.47908,9,0,34.56,0
11930.48076,9,0,34.59,0
11931.48115,9,0,34.59,0
11932.48237,9,0,34.5,0
11933.48345,9,0,34.47,0
11934.48499,9,0,34.43,0
11935.48532,9,0,34.5,0
11936.48605,9,0,34.43,0
11937.487,9,0,34.43,0
11938.48737,9,0,34.43,0
11939.48895,9,0,34.43,0
11940.48903,9,0,34.43,0
11941.48894,9,0,34.43,0
11942.48916,9,0,34.43,0
11943.49075,9,0,34.43,0
11944.49134,9,0,34.43,0
11945.49218,9,0,34.43,0
11946.49281,9,0,34.43,0
11947.49336,9,0,34.43,0
11948.4951,9,0,34.43,0
11949.49534,9,0,34.43,0
11950.49653,9,0,34.43,0
11951.49724,9,0,34.43,0
11952.49808,9,0,34.43,0
11953.49899,9,0,34.43,0
11954.49983,9,0,34.43,0
11955.50011,9,0,34.43,0
11956.50117,9,0,34.4,0
11957.50228,9,0,34.43,0
11958.50294,9,0,34.43,0
11959.50365,9,0,34.43,0
11960.50488,9,0,34.43,0
11961.50524,9,0,34.43,0
11962.50587,48,0,34.43,0
11963.50662,48,0,34.43,0
11964.50697,48,0,34.43,0
11965.50788,48,0,34.43,0
11966.50866,48,0,34.4,0
11967.50866,48,0,34.43,0
11968.50879,48,0,34.43,0
11969.50902,48,0,34.43,0
11970.50987,48,0,34.43,0
11971.51005,48,0,34.43,0
11972.51067,48,0,34.43,0
11973.5114,48,0,34.43,0
11974.51202,48,0,34.43,0
11975.51331,48,0,34.47,0
11976.51419,48,0,34.59,0
11977.5147,48,0,34.66,0
11978.51584,48,0,34.72,0
11979.51652,48,0,34.76,0
11980.51701,48,0,34.76,0
11981.51772,48,0,34.85,0
11982.51834,48,0,35.01,0
11983.51897,48,0,35.05,0
11984.51909,48,0,35.08,0
11985.5196,48,0,35.17,0
11986.52015,48,0,35.37,0
11987.52121,48,0,35.4,0
11988.52221,48,0,35.43,0
11989.52328,48,0,35.53,0
11990.52353,48,0,35.72,0
11991.52457,48,0,35.72,0
11992.52505,48,0,35.82,0
11993.52605,48,0,35.98,0
11994.5276,48,0,36.04,0
11995.52879,48,0,36.08,0
11996.52911,48,0,36.24,0
11997.53002,48,0,36.37,0
11998.53182,48,0,36.37,0
11999.5322,48,0,36.56,0
12000.53327,48,0,36.69,0
12001.53454,48,0,36.69,0
12002.53617,48,0,36.98,0
12003.53712,48,0,37.01,0
12004.53821,48,0,37.04,0
12005.53934,48,0,37.33,0
